"PMID","ACUTE_THREAT","POTENTIAL_THREAT","SUSTAINED_THREAT","LOSS","FRUSTRATIVE_NONREWARD","REWARD_VALUATION","EFFORT_VALUATION","EXPECTANCY","ACTION_SELECTION","INITIAL_REWARD_RESPONSIVENESS","SUSTAINED_REWARD_RESPONSIVENESS","REWARD_LEARNING","HABIT","ATTENTION","VISUAL_PERCEPTION","AUDITORY_PERCEPTION","OTHER_PERCEPTION","DECLARATIVE_MEMORY","LANGUAGE","GOAL_SELECTION","UPDATING_REPRESENTATION_MAINTENANCE","RESPONSE_SELECTION","INHIBITION","PERFORMANCE_MONITORING","ACTIVE_MAINTENANCE","FLEXIBLE_UPDATING","LIMITED_CAPACITY","INTERFERENCE_CONTROL","AFFILIATION_ATTACHMENT","FACIAL_COMM_RECEPTION","FACIAL_COMM_PRODUCTION","NONFACIAL_COMM_RECEPTION","NONFACIAL_COMM_PRODUCTION","AGENCY","SELF_KNOWLEDGE","ANIMACY_PERCEPTION","ACTION_PERCEPTION","MENTAL_STATE_UNDERSTANDING","AROUSAL","CIRCADIAN_RHYTHMS","SLEEP_WAKEFULNESS"
"19366285","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","4","0","1","17","0","2","0","0","0","2","1","1","0","4","8","7","11","11","0","7","1","2","2","0","1","0"
"19368816","9","3","5","6","0","0","0","1","0","4","2","0","1","1","0","1","1","0","2","0","0","0","0","0","1","1","2","1","4","11","7","4","7","1","2","0","5","1","5","3","5"
"19368829","0","0","1","1","3","0","0","1","0","0","0","0","0","4","2","1","0","3","0","0","0","1","0","0","0","1","0","0","1","5","0","0","0","0","3","0","3","2","0","0","0"
"19368905","1","0","1","2","1","0","0","1","0","1","1","0","1","0","1","2","0","2","11","0","1","0","0","0","3","2","2","2","2","3","5","8","8","0","1","3","2","1","0","1","0"
"19369489","2","0","0","0","0","0","0","1","0","0","0","0","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","2","0","3","1","1","1","1"
"19369561","1","0","3","4","0","3","2","5","2","3","5","1","4","1","5","5","0","2","2","0","0","0","0","0","0","1","0","1","2","3","1","2","1","0","7","0","5","3","1","0","1"
"19371782","4","1","4","0","0","0","1","1","0","0","2","0","2","4","1","2","1","0","0","0","1","0","3","0","0","0","0","1","0","0","0","0","1","0","1","1","1","0","3","1","2"
"19371787","13","7","9","8","2","1","0","1","0","6","2","1","0","2","2","1","0","2","1","0","0","0","0","0","0","0","0","0","5","12","8","8","12","4","5","2","7","4","5","3","4"
"19375076","2","2","1","2","1","0","0","1","0","0","0","0","2","0","0","5","0","4","8","0","0","0","1","0","0","0","0","0","2","5","7","6","11","0","6","0","2","2","1","2","0"
"19375510","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","3","0","0","0","1","1","1","0","0","0","0","0","1"
"19375695","5","1","8","4","0","7","5","10","8","9","7","7","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","1","0","0","0","3","0","1"
"19376237","0","0","2","2","1","0","1","1","0","0","0","0","0","1","0","2","1","2","12","0","2","0","0","0","2","2","2","1","1","4","6","10","9","1","2","0","0","2","0","1","0"
"19376239","0","0","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","3","2","2","2","1","0","0","0","0","0","3","0","0","1","0","0","2"
"19376240","8","3","5","7","0","1","1","2","0","4","2","1","0","0","0","0","1","0","1","0","0","0","0","1","1","1","2","1","4","4","5","2","7","1","3","0","1","2","4","4","6"
"19376245","0","0","2","2","0","0","0","0","0","0","0","0","0","0","2","2","0","1","4","0","0","0","0","0","1","1","1","2","1","3","2","5","2","0","2","0","1","0","1","1","3"
"19381707","0","0","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","3","0","0","0","3","3","3","3","3","0","2","2","3","1","3","0","0","3","1","1","3"
"19383438","4","3","1","0","1","1","0","2","0","1","1","1","0","1","0","1","0","0","0","0","2","2","3","0","1","0","0","1","1","0","0","0","1","0","1","0","0","1","0","0","0"
"19383503","0","0","7","4","6","0","0","0","1","0","1","0","0","2","1","0","0","8","2","0","0","1","0","0","0","0","0","0","4","1","0","0","0","0","0","3","1","0","0","1","0"
"19384886","8","3","7","4","0","3","1","5","1","4","3","5","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","2","3","0","0","1","0","1","0","0","0","4","0","2"
"19384891","2","1","4","5","1","1","0","2","0","1","3","1","1","6","2","1","2","5","0","1","5","1","1","0","4","0","3","1","7","3","0","2","0","0","2","0","4","2","3","3","5"
"19386635","0","0","5","5","3","0","1","0","0","0","0","0","0","0","4","3","4","9","0","0","1","0","0","0","2","1","1","1","4","1","1","1","1","0","0","1","0","0","0","0","1"
"19386910","5","2","12","11","4","1","1","1","0","4","1","2","0","0","0","0","0","11","0","0","1","0","0","0","1","0","1","1","9","4","1","1","1","0","0","0","3","0","9","4","11"
"19387979","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","7","4","4","5","6","2","0","2","0","1","1","0","0","0","1","2","2"
"19389870","1","1","0","4","0","0","0","1","0","0","0","0","2","0","0","0","0","2","3","0","0","1","0","0","1","1","1","1","1","4","2","8","3","1","11","0","6","5","1","0","0"
"19393261","0","1","0","0","0","0","1","1","0","0","0","0","0","5","3","0","2","0","1","0","1","1","1","0","0","0","0","1","1","2","0","0","0","0","0","1","1","0","0","1","2"
"19393745","1","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","0","4","0","0","0","5","1","2","1","6","0","0","0","0","0","3","0","0","1","0","0","2"
"19394205","12","4","8","9","3","2","1","2","1","6","2","1","0","0","1","0","0","0","0","0","0","2","2","0","1","1","1","1","3","8","7","2","8","1","1","1","1","1","9","6","8"
"19395524","0","0","0","2","0","1","0","2","0","1","1","1","0","7","0","0","0","1","0","1","2","0","0","0","1","1","1","1","4","8","0","2","1","1","3","0","8","3","2","3","3"
"19395526","1","0","3","4","0","1","1","1","1","0","2","0","1","3","0","3","2","3","11","0","8","0","1","0","9","1","4","1","9","7","9","15","12","8","9","3","5","6","2","2","3"
"19397862","4","1","4","4","0","1","1","2","0","2","3","1","1","2","3","3","0","1","0","5","6","3","2","1","3","3","1","4","2","4","1","3","2","0","3","0","5","3","2","0","2"
"19397867","0","0","1","0","0","0","0","0","1","0","1","0","0","7","3","2","0","0","6","0","0","0","1","0","0","0","0","0","0","2","2","3","2","0","0","1","1","0","0","0","0"
"19397900","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","4","0","0","11","0","1","0","0","0","1","1","1","0","1","3","5","10","7","0","3","2","1","2","0","1","1"
"19398013","0","0","1","2","0","0","1","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","4","1","0","0","1","0","2","0","1","1","1","1","3"
"19398308","3","2","2","2","0","1","2","1","1","1","0","1","0","3","2","1","0","1","0","0","7","0","2","0","5","2","2","2","6","0","0","0","1","0","0","0","0","0","4","1","2"
"19398537","9","5","9","7","0","1","2","1","1","4","2","1","0","3","1","1","0","1","0","0","1","0","1","0","1","0","0","0","3","4","1","1","3","1","2","0","2","1","7","4","6"
"19400672","1","0","1","2","0","0","0","0","0","0","0","0","0","3","3","3","0","1","1","0","0","3","1","0","2","2","2","3","0","2","1","1","2","0","1","1","1","0","1","1","3"
"19400677","2","1","12","8","5","2","1","3","3","2","3","2","0","4","4","5","0","11","3","1","1","2","0","3","0","1","0","1","7","4","2","2","3","0","1","1","2","1","1","0","2"
"19400681","5","1","6","4","2","2","1","2","2","1","2","1","1","4","3","1","0","2","2","1","9","2","3","1","8","2","2","6","8","4","2","2","1","0","1","0","3","1","1","0","0"
"19400682","1","0","3","2","2","0","0","0","0","0","1","0","1","3","1","0","0","2","0","3","6","1","1","0","4","3","2","5","6","4","0","1","0","0","4","0","5","3","1","1","1"
"19400684","1","1","4","2","0","0","0","3","0","0","2","1","1","8","4","7","3","1","0","0","1","0","1","0","1","1","0","0","1","7","1","1","5","0","1","1","5","1","3","2","4"
"19401178","5","1","3","3","0","0","0","1","0","0","1","0","0","2","1","1","0","0","0","3","4","5","3","3","2","2","1","4","2","3","1","1","1","0","0","0","2","0","1","0","1"
"19401185","0","0","4","7","3","0","0","0","0","0","0","0","0","1","3","3","0","6","3","0","0","1","0","0","0","0","0","0","4","3","1","4","1","2","3","1","1","2","1","1","1"
"19403118","1","0","2","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","4","4","4","5","2","0","0","0","0","0","0","0","0","0","1","1","1"
"19403218","2","0","2","1","0","0","1","0","0","0","1","0","0","1","2","3","1","0","1","0","1","2","2","2","2","1","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1"
"19406903","0","0","5","4","2","0","1","1","1","0","1","0","0","3","4","4","0","3","7","0","6","1","2","0","6","0","1","2","9","1","0","5","1","0","5","1","0","1","0","0","3"
"19407204","1","1","2","4","0","4","3","3","2","5","5","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","2","0","0","1","1","2","1"
"19408112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"19409498","2","0","1","3","0","0","1","0","0","0","1","0","1","1","0","0","0","1","1","0","1","0","0","0","2","1","2","1","3","2","2","3","1","0","0","0","0","0","1","2","2"
"19409960","1","0","2","1","0","1","0","1","1","1","2","1","1","1","2","2","0","1","3","1","1","2","2","1","0","0","0","2","1","0","0","1","1","2","3","0","0","1","0","1","1"
"19409961","1","0","2","5","0","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","3","2","1","3","3","8","8","1","3","5","1","0","1"
"19410366","5","1","1","0","0","1","1","1","1","1","1","0","0","1","0","0","2","0","0","0","1","0","1","0","1","1","1","2","1","0","0","0","1","0","0","0","0","0","0","0","0"
"19410583","6","1","2","4","1","0","1","1","1","0","2","0","1","5","1","1","0","0","1","4","8","3","5","1","5","4","2","4","5","2","1","4","3","0","5","0","1","4","0","1","0"
"19410589","0","0","1","4","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","3","1","0","0","1","0","1","8","0","0","3","1","0","4"
"19413475","0","0","1","0","0","2","1","2","2","1","1","1","0","3","2","2","3","1","0","0","3","0","0","0","3","2","1","1","4","2","0","1","0","0","0","0","1","0","0","0","2"
"19413478","0","0","7","3","5","0","1","1","0","0","1","0","0","1","1","1","0","7","0","0","0","1","0","0","1","1","1","1","3","1","0","0","0","1","1","0","1","1","0","0","0"
"19413479","2","0","4","3","0","0","0","0","0","1","1","0","1","1","5","5","0","2","6","1","1","3","3","1","0","2","0","2","0","2","4","5","8","0","1","1","3","0","1","0","1"
"19413481","0","0","1","1","1","0","0","0","0","0","0","0","0","1","10","8","2","1","5","0","0","0","2","0","0","1","0","1","1","3","2","4","5","1","4","3","4","3","0","1","1"
"19413945","4","3","1","1","0","1","1","2","0","1","1","1","1","0","0","2","2","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","1"
"19414046","2","2","2","2","0","0","1","0","1","0","1","0","0","2","3","3","1","2","0","0","2","1","1","1","3","4","2","3","3","0","0","0","2","0","1","0","0","0","1","1","2"
"19414052","1","0","0","4","0","0","0","2","0","0","0","0","0","3","2","1","1","1","1","0","1","0","1","1","2","1","1","2","2","3","0","4","0","1","4","0","4","3","1","0","1"
"19418510","9","4","7","11","2","1","0","1","0","5","2","1","0","2","0","0","2","3","0","0","1","0","2","0","3","3","3","4","3","3","2","2","4","1","1","0","0","1","7","5","7"
"19419384","6","2","2","4","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","2","7","3","2","1","0","0","3","2","0","0","1","1","1","1","1","1","1","2","2","2"
"19419772","0","0","1","4","0","1","2","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","3","2","0","0","1","0","1","1"
"19420266","1","0","5","8","0","4","3","5","3","3","4","2","2","0","0","0","0","2","2","0","0","2","0","0","0","0","0","2","1","2","1","3","2","0","4","0","1","2","2","0","1"
"19422920","1","0","2","0","0","0","0","2","0","0","3","0","0","2","2","2","0","0","0","1","2","1","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"19422921","0","0","0","2","0","1","1","3","3","0","0","0","1","0","0","1","0","1","2","0","1","0","0","0","0","1","1","1","3","2","1","3","1","0","6","2","7","3","2","1","1"
"19423079","3","1","3","3","0","2","1","2","1","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","1","1","0","1","0","1","0","3","2","4"
"19423680","1","0","1","2","1","0","1","0","0","0","0","0","0","0","2","6","0","1","13","1","3","1","1","1","1","1","0","1","2","6","7","17","10","3","10","3","1","6","0","2","2"
"19425830","10","3","6","3","1","1","1","2","1","3","1","1","0","0","2","3","2","0","0","1","1","1","0","0","0","1","0","0","5","6","3","3","7","4","6","1","2","3","5","3","4"
"19426812","7","5","4","2","0","2","0","2","0","4","3","3","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","4","2","2","1","4","0","0","1","1","0","2","3","3"
"19426813","14","5","7","5","2","2","1","2","0","6","4","2","1","3","0","1","0","0","0","1","3","3","4","1","1","1","1","4","6","6","4","1","6","1","3","0","1","2","6","4","5"
"19426817","8","4","6","6","0","1","1","1","0","5","2","1","0","0","1","1","1","0","0","0","0","0","0","0","1","1","2","1","5","5","3","3","8","3","5","0","2","2","8","6","7"
"19427089","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","5","4","2","2","2","2","1","1","3","0","0","1","1","0","0","0","0","0","0","0","1"
"19427522","1","0","0","1","0","0","0","1","0","0","0","0","0","2","0","2","0","2","8","0","0","1","1","0","2","2","2","3","0","4","5","7","9","0","5","1","1","3","0","2","0"
"19427530","16","6","15","11","0","4","2","3","2","11","5","3","0","1","1","1","4","2","0","0","0","0","2","0","0","0","0","0","3","9","5","4","6","0","1","1","2","0","12","5","12"
"19427907","2","0","0","1","0","1","3","1","1","0","0","0","0","0","2","2","0","1","11","0","0","1","1","0","0","0","0","0","0","5","9","8","13","0","1","0","0","1","0","1","2"
"19427909","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","2","1","2","1","2","1","2","0","1","1","0","0","0"
"19427910","9","3","8","4","0","4","3","6","4","8","6","4","0","0","0","0","0","0","0","0","0","2","1","3","2","2","2","2","2","2","1","1","2","0","1","0","0","1","5","2","3"
"19428038","10","3","7","7","1","3","4","4","2","6","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","10","7","6","4","9","5","11","0","3","5","7","5","7"
"19428222","13","4","6","4","1","0","0","1","0","3","0","1","0","0","1","2","0","0","0","0","2","1","2","0","2","0","0","0","5","9","7","3","7","4","2","0","1","2","7","2","7"
"19428389","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","7","0","0","2","0","0","0","2","0","1","1","1","1","0","1","1","1","1","0","0","0","1","0","0","0","1"
"19428395","1","1","2","2","0","3","1","4","1","3","3","3","0","2","1","1","1","0","1","0","2","0","1","0","1","1","0","0","5","3","0","0","3","0","4","0","4","3","2","1","1"
"19428399","1","0","6","9","4","0","1","1","0","0","0","0","0","2","2","0","0","8","0","0","2","0","0","0","4","2","3","2","6","1","0","2","0","0","1","1","1","1","0","1","0"
"19428403","7","2","3","2","0","0","0","0","0","1","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","3","1","2","0","0","0","3","0","1","1","1"
"19428407","0","0","2","2","0","0","0","0","1","0","1","0","1","2","3","2","1","1","0","0","0","1","0","0","0","0","0","1","0","4","0","1","1","0","6","0","7","5","2","0","1"
"19428408","6","0","1","1","0","0","0","0","0","1","0","0","0","0","4","4","0","1","0","0","0","0","1","0","0","0","0","0","0","7","6","2","3","0","0","0","2","0","1","0","1"
"19428413","7","3","3","2","1","0","0","0","0","2","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","1","1","1","2","5","5","7","6","2","5","1","6","3","3","1","2"
"19428421","0","0","2","5","0","0","1","0","0","0","1","0","0","2","2","3","0","4","9","0","1","0","0","0","2","1","2","1","2","2","3","4","5","1","5","2","0","0","0","0","0"
"19428423","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","2","1","0","3","0","3","0","3","6","1","7","5","0","0","0"
"19428429","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","4","0","0","8","0","0","0","2","0","1","1","1","1","0","1","6","5","8","0","2","2","0","0","0","2","2"
"19428532","1","1","1","1","0","1","0","1","0","1","2","1","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","2","0","2","1","1","1","2"
"19428683","2","1","9","13","3","0","0","0","0","2","0","0","0","0","1","1","0","11","2","0","2","0","0","0","2","0","0","0","10","2","1","1","1","0","0","0","0","0","5","2","5"
"19429003","3","0","1","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","3","3","1","1","1","2","0","1","0","1","0","0","1","1","3","1","2","0","1"
"19429013","11","4","6","9","2","1","0","1","0","6","1","1","0","0","2","1","0","1","1","0","0","0","0","0","1","1","1","1","5","9","7","6","8","3","3","1","3","2","6","3","5"
"19429043","2","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","1","0","0","1","0","0","1","0","0","0"
"19429078","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","2","0","1","0","2","2","1","2","1","0","1","1","2","3","1","0","0","1","0","1","0"
"19429079","1","1","2","2","0","2","1","2","0","2","2","2","0","0","1","0","1","0","0","1","1","1","1","0","1","1","1","1","3","2","1","3","3","4","7","2","1","4","0","0","1"
"19429124","0","0","2","1","0","0","0","0","0","0","2","0","0","3","2","1","0","0","1","0","2","0","1","0","2","0","1","0","2","0","1","0","2","0","1","0","1","1","0","0","1"
"19429163","2","0","2","2","0","1","1","3","1","1","2","1","1","1","0","0","2","0","1","0","0","1","1","2","1","1","2","1","1","0","1","0","1","0","2","0","1","0","2","0","0"
"19429172","8","2","8","8","1","1","0","3","0","5","2","1","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","5","5","4","3","6","2","2","0","0","1","7","6","7"
"19429861","5","1","9","5","2","3","2","6","4","3","3","2","1","1","0","0","0","2","0","3","6","4","0","1","6","4","6","6","7","2","0","1","0","1","0","0","1","0","2","0","2"
"19433099","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","7","0","0","0","0","0","0","0","0","0","1","4","2","6","3","0","6","0","1","1","1","0","2"
"19433416","4","1","9","8","1","3","3","4","3","4","4","2","0","0","1","1","1","1","0","0","0","1","1","1","0","0","0","0","3","5","2","1","3","3","4","1","2","2","3","5","3"
"19433442","0","0","8","6","4","0","0","0","0","0","3","0","0","3","5","6","0","12","8","0","9","1","2","0","11","3","6","2","15","3","5","8","7","0","1","2","0","0","1","1","2"
"19433790","2","0","2","1","0","0","0","0","1","0","0","0","0","2","0","0","0","1","0","1","2","2","0","1","2","1","1","1","2","1","1","2","1","4","6","0","1","3","1","3","1"
