"PMID","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"10734009","0","1","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","3"
"10734010","0","3","0","2","1","1","0","0","0","1","0","0","0","0","0","1","0","4","0","0","1","1","0","1","2","0","0","2","2","1","0","0","1","1","1","2","0","0","0","0","7"
"10751455","0","2","2","0","0","0","5","1","4","0","3","2","2","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","3","1","2","2","0","3","0","1","3"
"10762158","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","1","1","4","7","1","0","0","2","1","0","0","0","0","4","0","0","0","0","3","0","6"
"10769312","0","10","1","1","2","0","2","2","1","0","3","2","0","1","1","1","0","0","0","0","1","0","3","5","0","0","0","4","0","1","2","0","5","0","5","2","0","1","2","1","11"
"10769313","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","1","0","0","0","1","5","0","0","0","0","1","3","0","0","0","0","2","0","0","0","0","2","0","4"
"10771411","0","5","1","0","4","0","1","2","1","0","5","0","0","0","0","1","0","0","0","0","1","0","9","1","1","0","0","3","2","1","0","1","2","3","2","0","0","0","4","0","7"
"10771412","0","3","0","1","0","0","2","1","0","0","2","0","0","0","0","1","1","2","0","0","2","1","2","3","1","0","0","4","3","0","0","0","3","6","2","1","0","0","1","1","7"
"10771415","0","0","1","1","0","0","2","0","0","0","0","0","2","0","1","0","2","1","0","0","7","0","5","0","3","0","1","6","11","0","0","0","3","21","0","1","0","0","0","1","3"
"10774738","0","5","2","0","1","0","1","2","0","1","6","0","2","0","0","1","0","5","0","0","2","1","1","1","2","0","0","3","5","1","1","0","5","4","4","3","0","0","1","0","10"
"10775709","1","0","1","1","0","0","2","0","0","0","2","0","0","0","1","0","0","2","0","0","1","1","3","0","3","0","0","2","4","0","0","0","0","10","0","1","0","0","3","1","3"
"10792453","2","0","12","0","1","0","5","0","7","1","0","2","3","0","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","9","1","8","2","0","6"
"10805701","0","3","0","0","0","0","0","4","0","1","6","0","0","0","0","1","0","1","0","0","0","1","0","2","0","1","0","1","1","0","0","0","7","5","4","0","0","0","0","0","4"
"10805707","0","2","1","0","0","1","3","2","1","1","2","0","0","0","2","2","0","1","0","0","1","0","3","3","0","0","0","2","0","0","0","0","1","1","0","3","1","3","1","0","3"
"10806026","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2"
"10806029","0","9","0","0","1","0","3","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","3","2","0","0","0","3","2","0","0","0","3","2","1","0","0","0","1","0","7"
"10808134","1","2","4","0","0","0","2","0","0","1","2","1","0","2","5","0","0","0","0","0","2","0","0","0","1","0","0","4","3","0","0","0","0","12","0","6","0","3","0","0","3"
"10817611","0","1","1","1","0","1","1","0","0","0","2","0","1","0","0","0","0","1","0","0","4","1","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","3"
"10834847","0","8","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10838149","0","1","0","1","0","0","2","0","0","1","0","0","0","0","0","1","0","3","0","0","1","1","2","0","0","0","0","0","3","0","0","0","1","0","0","3","0","0","0","1","3"
"10841380","0","0","1","0","0","0","0","1","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1"
"10843515","0","1","1","1","0","0","3","0","0","0","2","0","0","0","0","0","1","1","0","0","3","1","2","1","4","0","0","2","5","1","0","0","0","9","0","2","0","0","1","1","5"
"10846167","0","4","0","0","5","0","1","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0"
"10847601","0","1","0","5","2","0","5","1","0","1","2","0","0","0","0","0","0","1","0","0","2","1","1","0","3","0","0","4","4","0","0","0","2","16","1","2","0","1","0","0","4"
"10848570","0","0","1","1","0","0","1","1","2","2","3","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","4","0","1","0","3","0","0","2"
"10853949","0","3","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","1","0","1","1","0","1","0","0","2","0","1","0","1","0","0","13"
"10858628","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0","0","2","0","0","2","0","0","3","0","1","0","1","1","1","6"
"10859133","0","2","0","0","5","1","0","1","0","0","3","0","0","1","0","0","0","0","0","0","2","0","0","4","1","0","0","1","0","1","0","0","1","4","1","0","0","0","0","0","4"
"10859136","0","8","1","1","5","0","1","2","1","2","2","0","0","5","0","3","0","0","0","0","1","0","1","8","1","0","0","6","1","0","1","0","3","3","1","0","0","0","0","1","8"
"10861020","0","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","2","2","0","0","0","0","4"
"10863028","0","1","0","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","5","0","0","0","2","0","0","4","2","0","0","0","0","16","0","1","0","0","0","0","1"
"10864232","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","2","2","0","0","0","1","3","1","1","0","0","0","0","1"
"10865104","0","5","0","2","1","1","1","3","0","2","5","0","0","0","0","1","0","0","0","0","4","0","0","5","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","5"
"10865105","0","4","0","0","3","0","1","1","0","0","1","1","1","1","0","1","1","0","0","0","4","0","2","6","1","0","0","1","1","0","0","0","2","9","1","0","0","0","1","0","4"
"10865107","0","4","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","3","1","0","2","3","0","0","0","1","0","0","0","0","1","0","2","0","1","0","1","3"
"10869575","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","0","1","0","0","7","0","1","0","0","0","0","3"
"10869585","0","2","4","0","0","0","2","3","3","2","1","1","1","0","4","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","3","1","2","7","0","3","1","0","4"
"10875899","0","1","5","1","0","0","0","0","6","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2"
"10876085","0","0","3","0","0","0","0","0","1","1","5","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10896168","0","0","0","0","0","0","0","0","0","0","1","3","0","1","1","0","0","1","0","0","1","0","8","0","1","0","0","0","1","0","0","0","0","1","0","2","0","2","6","1","11"
"10899227","0","1","1","0","1","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","4"
"10903207","0","2","0","1","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","4"
"10912589","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","0","0","2","1","0","0","0","0","3","0","0","0","0","1","0","1"
"10912590","0","2","2","0","2","0","2","3","1","2","6","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","6","1","1","0","1","0","0","6"
"10913505","1","2","9","0","0","0","0","1","0","2","3","2","1","0","6","0","0","1","1","0","1","0","2","0","0","0","0","1","3","0","2","0","2","4","1","9","0","9","1","0","8"
"10913506","1","1","7","0","4","0","0","2","0","1","3","2","1","0","7","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","2","0","1","7","0","7","0","2","2"
"10913710","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","1","1","0","0","2","1","0","0","2","1","1","0","0","1","2","0","1","0","0","0","0","1"
"10920049","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","3","0","0","1","1","0","0","0","0","0","1","3","0","0","0","2","0","0","1","0","0","0","0","10"
"10931772","0","4","1","3","1","0","1","3","0","1","2","1","0","0","0","1","1","1","0","0","3","0","2","2","1","0","0","2","2","1","0","0","2","8","2","1","0","0","1","1","11"
"10933212","0","0","2","3","4","3","0","0","0","1","2","0","0","0","0","0","0","1","0","1","9","0","1","3","0","0","0","1","1","2","0","0","0","2","0","2","0","1","1","0","7"
"10934265","0","2","4","0","0","0","4","0","7","0","1","2","4","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","2","1","2","1","1","3"
"10936920","0","2","1","2","0","0","1","4","2","2","7","0","1","0","0","1","0","1","0","0","3","0","1","0","0","0","0","2","2","1","0","0","5","1","2","2","1","1","0","3","4"
"10944414","0","1","1","3","0","1","1","1","0","0","5","0","1","0","3","0","3","1","0","0","9","0","1","1","0","0","2","4","1","0","0","0","2","7","1","1","0","0","1","5","7"
"10944415","0","0","1","2","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","2","0","0","2","1","0","0","4","2","0","0","0","0","10","0","2","0","0","0","0","3"
"10949055","0","1","2","3","1","1","2","0","2","1","2","1","2","0","0","0","0","1","0","0","2","1","0","2","2","0","0","0","1","0","0","0","0","0","0","5","0","0","4","1","3"
"10949057","0","0","0","1","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","1","0","6","0","7","0","0","0","1","0","0","0","0","2","0","2","0","0","4","0","6"
"10959525","0","0","10","1","1","0","0","0","0","0","2","1","4","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","0","1","0","5","0","2","0","1","1"
"10976949","0","0","1","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","2"
"10978692","0","0","1","1","1","2","1","0","1","1","5","0","1","0","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0","1","0","0","0","0","4"
"10978708","0","2","0","0","1","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","1"
"10978709","0","7","0","0","0","0","0","2","0","2","0","0","0","0","0","1","0","0","0","0","1","0","10","1","0","0","0","2","0","0","0","0","4","0","1","1","0","1","5","1","8"
"10980029","0","1","0","1","1","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","8","0","0","0","0","1","0","4"
"10980034","0","4","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","4","1","0","3","0","0","0","0","1","0","0","0","4","2","3","1","0","0","0","1","11"
"10980036","0","1","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","1","0","0","1","0","1","1","0","0","1","0","0"
"10982749","0","9","0","0","2","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","1","0","2","0","0","0","2","1","2","0","2","2","1","0","2","0","0","0","0","7"
"10988032","0","0","1","2","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","3","0","0","0","1","0","0","2","2","0","0","0","0","16","0","1","0","0","0","0","4"
"10988041","0","0","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0","1","0","1","0","0","0","3","0","1","0","0","0","0","0"
"11002354","0","7","1","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","9","2","2","0","0","4","1","0","0","0","0","1","0","1","0","0","7","0","9"
"11005879","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","4","1","2","0","0","1","1","0","1","0","0","1","0","0","0","0","1","0","4"
"11006976","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","1","0","0","0","0","0"
"11017179","0","2","7","0","1","1","0","1","0","2","3","0","1","0","4","1","0","0","1","0","2","0","2","0","0","1","0","2","0","0","1","0","1","1","0","8","0","5","0","0","3"
"11018487","0","2","0","0","1","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","1","1","3"
"11026450","1","0","1","0","1","0","1","0","0","1","3","1","0","0","0","0","0","1","0","0","2","2","3","0","0","1","0","1","1","0","0","0","0","5","0","3","0","2","1","1","15"
"11027238","1","0","7","0","0","0","0","0","0","0","3","3","1","0","6","0","0","0","1","0","0","0","3","0","1","1","0","1","1","0","0","0","0","3","0","9","0","8","1","0","3"
"11027916","0","1","5","0","0","0","2","1","0","0","1","1","1","0","4","0","0","1","0","0","0","1","2","0","0","0","0","0","2","0","0","0","1","2","1","6","0","4","2","0","5"
"11029640","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1","0","3","0","0","0","0","2"
"11034857","0","14","0","2","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","2","0","0","0","5","2","0","0","0","2","2","2","0","0","0","1","1","6"
"11034863","0","5","0","3","5","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","5","0","0","2","1","0","0","5","2","0","0","0","1","11","1","0","0","0","0","0","9"
"11034866","0","3","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","1","0","0","1","1","2","1","0","0","0","1","2","0","0","0","1","1","1","1","0","0","1","0","9"
"11036273","0","2","1","0","1","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","6","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","7"
"11049665","0","1","1","1","0","1","0","0","1","0","2","0","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","3","1","2","0","0","0","11","0","1","0","0","0","0","5"
"11050024","0","1","0","2","1","0","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","3","3","1","0","0","1","7","1","2","0","0","0","0","7"
"11050027","0","3","0","0","0","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","1","0","0","1","6","2","3","3","0","0","0","0","8"
"11053230","0","2","0","2","0","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","1","2","0","0","0","2","0","0","0","0","0","0","3"
"11054920","0","4","2","1","4","0","1","0","0","0","2","0","2","0","0","0","0","1","0","0","0","0","8","2","3","0","0","3","2","0","2","0","2","2","1","1","0","0","5","0","7"
"11058474","0","2","8","0","1","1","2","1","0","2","2","1","1","0","5","0","0","0","4","0","2","0","0","0","0","0","0","0","1","0","0","0","2","1","2","8","0","7","0","0","5"
"11061337","0","3","0","0","0","1","2","2","0","1","3","0","1","0","0","0","0","3","0","0","1","1","2","1","0","0","0","0","2","0","0","0","5","0","3","1","0","0","0","0","3"
"11069306","0","8","0","0","4","0","1","0","0","1","0","0","1","4","0","0","0","0","0","0","1","0","0","3","0","0","0","1","0","0","1","0","3","2","1","1","0","1","0","0","3"
"11071493","0","2","0","1","1","0","1","0","0","0","2","0","0","0","0","0","1","0","0","0","5","0","0","0","1","0","0","4","5","1","1","0","1","18","0","1","0","0","0","0","2"
"11074084","0","1","0","1","0","0","4","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","3","0","0","0","0","1","1","0","0","0","2","2","1","6","0","0","2","0","3"
"11080231","0","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","3","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"11087002","0","3","1","0","4","0","1","3","0","2","2","0","1","0","0","0","0","2","0","0","0","1","0","3","1","0","0","1","3","0","0","0","4","2","4","2","0","1","0","0","12"
"11095716","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","4","2","0","0","0","0","5","0","0","0","0","0","0","2"
"11098795","2","1","6","0","2","1","2","1","4","1","2","3","2","0","6","0","0","0","1","0","1","0","1","2","0","1","0","2","0","0","0","0","2","1","1","6","0","6","0","3","4"
"11099732","0","0","1","0","0","0","1","1","0","1","3","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","2","0","0","0","2","0","2","1","0","0","0","0","4"
"11099827","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","5","0","0","0","0","0","0","1"
"11100155","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","2","0","4","0","0","3","2","0","1","0","0","8","0","1","0","0","2","0","6"
"11110829","0","0","5","3","0","1","2","0","3","0","2","0","4","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","1","5","0","0","3","0","3"
"11110834","0","1","0","0","0","1","1","0","6","0","1","1","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","2","0","0","0","0","1","0","4","0","1","4"
"11113037","0","5","1","1","1","0","1","1","1","0","1","1","0","2","0","0","0","1","0","0","0","1","1","6","0","0","0","0","1","0","2","0","2","0","1","0","0","0","0","0","3"
"11114477","0","7","0","0","1","0","0","1","0","0","2","0","0","0","0","1","0","0","0","0","2","0","2","2","0","0","0","5","0","1","0","0","1","1","1","0","0","1","0","1","7"
